,cust_id,sex,area,birthyr,hh_income,age,marital,ranseq,signup_date
22368,B100055203,M,gangwon,1983,53000,38,扁去,22368,2018-04-18 11:11:27.243860
22369,B100068351,F,gyunggi,1991,43000,30,固去,22369,2018-12-12 11:11:27.243860
22370,B100073963,F,seoul,1989,61000,32,扁去,22370,2016-12-12 11:11:27.243860
22371,B100035657,F,seoul,1986,66000,35,固去,22371,2016-07-09 11:11:27.243860
22372,B100059013,M,gyunggi,1967,50000,54,扁去,22372,2017-06-13 11:11:27.243860
22373,B100034478,F,gyunggi,1991,46000,30,固去,22373,2020-01-03 11:11:27.243860
22374,B100056346,M,inchon,1982,75000,39,扁去,22374,2016-06-25 11:11:27.243860
22375,B100093959,F,seoul,1965,26000,56,扁去,22375,2016-07-19 11:11:27.243860
22376,B100081495,F,seoul,1980,56000,41,扁去,22376,2019-03-27 11:11:27.243860
22377,B100023230,F,gyunggi,1979,51000,42,扁去,22377,2018-09-10 11:11:27.243860
22378,B100079521,F,inchon,1964,23000,57,扁去,22378,2016-02-06 11:11:27.243860
22379,B100038833,M,seoul,1991,23000,30,扁去,22379,2018-12-02 11:11:27.243860
22380,B100010539,F,seoul,1991,41000,30,固去,22380,2016-04-25 11:11:27.243860
22381,B100038522,M,seoul,1994,48000,27,固去,22381,2020-01-02 11:11:27.243860
22382,B100088712,F,gyunggi,1979,48000,42,扁去,22382,2018-12-15 11:11:27.243860
22383,B100090016,F,seoul,1991,51000,30,固去,22383,2017-02-10 11:11:27.243860
22384,B100095297,M,seoul,1984,56000,37,扁去,22384,2018-02-09 11:11:27.243860
22385,B100017177,M,seoul,1989,23000,32,固去,22385,2019-10-12 11:11:27.243860
22386,B100032907,F,inchon,1992,58000,29,固去,22386,2016-02-25 11:11:27.243860
22387,B100017402,F,seoul,1989,21000,32,固去,22387,2016-12-24 11:11:27.243860
22388,B100004310,F,seoul,1988,26000,33,固去,22388,2018-12-11 11:11:27.243860
22389,B100086777,F,gyunggi,1964,43000,57,扁去,22389,2018-05-26 11:11:27.243860
22390,B100065632,F,inchon,1994,23000,27,固去,22390,2016-02-24 11:11:27.243860
22391,B100091906,M,gyunggi,1976,50000,45,扁去,22391,2019-07-23 11:11:27.243860
22392,B100039762,F,seoul,1981,71000,40,扁去,22392,2017-10-14 11:11:27.243860
22393,B100082959,F,seoul,1990,51000,31,固去,22393,2017-07-17 11:11:27.243860
22394,B100043398,M,inchon,1967,50000,54,扁去,22394,2017-11-24 11:11:27.243860
22395,B100066235,F,gyunggi,1997,48000,24,固去,22395,2019-10-09 11:11:27.243860
22396,B100094294,M,gyunggi,1982,55000,39,扁去,22396,2017-04-25 11:11:27.243860
22397,B100066046,F,gyunggi,1991,18000,30,固去,22397,2017-04-22 11:11:27.243860
22398,B100029147,F,gyunggi,1983,73000,38,扁去,22398,2016-08-06 11:11:27.243860
22399,B100025174,M,seoul,1981,48000,40,扁去,22399,2016-05-28 11:11:27.243860
22400,B100032837,M,seoul,1980,88000,41,扁去,22400,2018-12-11 11:11:27.243860
22401,B100074106,F,seoul,1978,51000,43,扁去,22401,2016-12-02 11:11:27.243860
22402,B100025059,F,seoul,1997,54000,24,固去,22402,2017-07-25 11:11:27.243860
22403,B100023346,M,gyunggi,1993,40000,28,扁去,22403,2017-02-21 11:11:27.243860
22404,B100039923,F,inchon,1979,73000,42,扁去,22404,2020-08-23 11:11:27.243860
22405,B100057039,F,gyunggi,1991,63000,30,固去,22405,2019-08-21 11:11:27.243860
22406,B100021999,M,gangwon,1970,55000,51,扁去,22406,2019-03-20 11:11:27.243860
22407,B100087202,F,seoul,1999,56000,22,固去,22407,2020-07-12 11:11:27.243860
22408,B100003485,F,gyunggi,1989,48000,32,固去,22408,2019-01-17 11:11:27.243860
22409,B100010567,F,gangwon,1989,38000,32,固去,22409,2018-03-31 11:11:27.243860
22410,B100034115,M,inchon,1990,40000,31,固去,22410,2016-01-28 11:11:27.243860
22411,B100019328,M,gyunggi,1966,25000,55,扁去,22411,2016-03-26 11:11:27.243860
22412,B100049224,F,seoul,1983,66000,38,扁去,22412,2018-01-29 11:11:27.243860
22413,B100032585,M,inchon,1988,50000,33,固去,22413,2018-07-27 11:11:27.243860
22414,B100058943,F,inchon,1997,83000,24,固去,22414,2016-04-08 11:11:27.243860
22415,B100022256,F,gangwon,1988,73000,33,固去,22415,2018-11-19 11:11:27.243860
22416,B100041852,F,seoul,1977,76000,44,扁去,22416,2016-09-21 11:11:27.243860
22417,B100028772,F,gyunggi,1964,43000,57,扁去,22417,2018-09-23 11:11:27.243860
22418,B100031589,M,gyunggi,1980,25000,41,扁去,22418,2019-04-22 11:11:27.243860
22419,B100083226,M,seoul,1994,63000,27,固去,22419,2016-09-19 11:11:27.243860
22420,B100064376,F,gangwon,1985,73000,36,扁去,22420,2019-09-22 11:11:27.243860
22421,B100041893,M,gangwon,1991,60000,30,固去,22421,2016-01-17 11:11:27.243860
22422,B100078278,F,seoul,1979,54000,42,扁去,22422,2020-10-24 11:11:27.243860
22423,B100011911,M,gyunggi,1977,45000,44,扁去,22423,2019-01-28 11:11:27.243860
22424,B100060734,F,seoul,1976,76000,45,扁去,22424,2016-07-28 11:11:27.243860
22425,B100034087,F,seoul,1991,46000,30,固去,22425,2018-11-06 11:11:27.243860
22426,B100017125,F,seoul,1985,56000,36,扁去,22426,2019-08-27 11:11:27.243860
22427,B100046853,F,seoul,1981,26000,40,扁去,22427,2017-01-26 11:11:27.243860
22428,B100030488,F,gangwon,1968,43000,53,扁去,22428,2019-01-04 11:11:27.243860
22429,B100084141,M,seoul,1994,73000,27,固去,22429,2016-11-13 11:11:27.243860
22430,B100012844,F,inchon,1980,23000,41,扁去,22430,2018-12-23 11:11:27.243860
22431,B100066441,M,gyunggi,1965,25000,56,扁去,22431,2017-09-17 11:11:27.243860
22432,B100034595,F,seoul,1997,54000,24,固去,22432,2018-10-25 11:11:27.243860
22433,B100080295,M,seoul,1981,88000,40,扁去,22433,2019-09-08 11:11:27.243860
22434,B100086143,M,seoul,1993,63000,28,固去,22434,2016-05-11 11:11:27.243860
22435,B100077977,F,gangwon,1990,58000,31,固去,22435,2017-12-13 11:11:27.243860
22436,B100052573,F,seoul,1990,61000,31,固去,22436,2019-08-31 11:11:27.243860
22437,B100060765,M,seoul,1989,73000,32,固去,22437,2017-07-05 11:11:27.243860
22438,B100079911,M,seoul,1982,28000,39,扁去,22438,2016-10-20 11:11:27.243860
22439,B100006610,F,inchon,1988,51000,33,固去,22439,2019-02-26 11:11:27.243860
22440,B100025759,M,seoul,1995,68000,26,固去,22440,2016-12-03 11:11:27.243860
22441,B100015735,F,gangwon,1985,23000,36,扁去,22441,2018-06-25 11:11:27.243860
22442,B100052133,M,inchon,1992,50000,29,固去,22442,2020-07-30 11:11:27.243860
22443,B100010579,M,seoul,1973,68000,48,扁去,22443,2017-01-02 11:11:27.243860
22444,B100017283,M,seoul,1991,68000,30,固去,22444,2018-11-21 11:11:27.243860
22445,B100059223,M,inchon,1989,20000,32,固去,22445,2016-03-05 11:11:27.243860
22446,B100043146,F,inchon,1992,68000,29,固去,22446,2018-04-12 11:11:27.243860
22447,B100081081,M,seoul,1991,63000,30,固去,22447,2019-08-01 11:11:27.243860
22448,B100028828,F,inchon,1971,68000,50,扁去,22448,2020-03-23 11:11:27.243860
22449,B100038879,M,inchon,1990,20000,31,固去,22449,2016-09-18 11:11:27.243860
22450,B100033576,F,seoul,1977,26000,44,扁去,22450,2016-11-21 11:11:27.243860
22451,B100001781,M,gyunggi,1981,25000,40,扁去,22451,2019-08-30 11:11:27.243860
22452,B100004902,F,gyunggi,1976,73000,45,扁去,22452,2017-03-25 11:11:27.243860
22453,B100026887,F,seoul,1991,81000,30,固去,22453,2019-01-21 11:11:27.243860
22454,B100055138,M,inchon,1994,80000,27,扁去,22454,2017-09-20 11:11:27.243860
22455,B100066979,M,seoul,1968,73000,53,扁去,22455,2016-03-03 11:11:27.243860
22456,B100064348,F,inchon,1987,83000,34,扁去,22456,2018-09-13 11:11:27.243860
22457,B100085683,M,seoul,1990,43000,31,扁去,22457,2019-09-05 11:11:27.243860
22458,B100062578,M,inchon,1970,50000,51,扁去,22458,2018-01-26 11:11:27.243860
22459,B100036280,M,gyunggi,1990,50000,31,固去,22459,2019-07-16 11:11:27.243860
22460,B100067448,F,seoul,1980,56000,41,扁去,22460,2019-11-09 11:11:27.243860
22461,B100051996,F,gyunggi,1993,48000,28,固去,22461,2018-03-27 11:11:27.243860
22462,B100009303,M,inchon,1992,70000,29,固去,22462,2018-05-22 11:11:27.243860
22463,B100039586,M,inchon,1992,40000,29,扁去,22463,2018-02-27 11:11:27.243860
22464,B100067706,M,seoul,1992,23000,29,固去,22464,2019-03-27 11:11:27.243860
22465,B100076242,M,seoul,1997,63000,24,固去,22465,2018-01-21 11:11:27.243860
22466,B100057419,F,gyunggi,1994,83000,27,固去,22466,2017-06-21 11:11:27.243860
22467,B100012689,M,seoul,1981,56000,40,扁去,22467,2020-03-25 11:11:27.243860
22468,B100012649,F,inchon,1993,58000,28,固去,22468,2019-03-20 11:11:27.243860
22469,B100007928,M,gyunggi,1982,25000,39,扁去,22469,2018-04-16 11:11:27.243860
22470,B100033190,M,inchon,1990,48000,31,固去,22470,2018-03-22 11:11:27.243860
22471,B100056284,F,seoul,1975,76000,46,扁去,22471,2016-07-26 11:11:27.243860
22472,B100068222,M,gyunggi,1976,75000,45,扁去,22472,2016-11-05 11:11:27.243860
22473,B100042257,M,gyunggi,1983,50000,38,扁去,22473,2016-01-26 11:11:27.243860
22474,B100063379,F,gyunggi,1990,78000,31,固去,22474,2018-05-20 11:11:27.243860
22475,B100068141,F,gyunggi,1988,73000,33,固去,22475,2018-07-13 11:11:27.243860
22476,B100079034,F,gyunggi,1988,23000,33,固去,22476,2017-07-13 11:11:27.243860
22477,B100044756,M,inchon,1970,25000,51,扁去,22477,2019-06-10 11:11:27.243860
22478,B100012610,F,gangwon,1993,78000,28,扁去,22478,2019-10-08 11:11:27.243860
22479,B100014156,M,gangwon,1990,20000,31,固去,22479,2016-03-17 11:11:27.243860
22480,B100043074,M,seoul,1985,88000,36,扁去,22480,2016-12-16 11:11:27.243860
22481,B100034825,F,gyunggi,1989,78000,32,固去,22481,2020-02-29 11:11:27.243860
22482,B100026541,M,seoul,1991,83000,30,固去,22482,2019-01-19 11:11:27.243860
22483,B100076569,M,gyunggi,1989,65000,32,固去,22483,2019-08-08 11:11:27.243860
22484,B100059215,M,gyunggi,1993,40000,28,扁去,22484,2017-01-18 11:11:27.243860
22485,B100096820,M,seoul,1991,51000,30,固去,22485,2018-09-06 11:11:27.243860
22486,B100091161,M,seoul,1981,58000,40,扁去,22486,2020-01-14 11:11:27.243860
22487,B100056663,M,gyunggi,1977,53000,44,扁去,22487,2018-06-16 11:11:27.243860
22488,B100077451,F,gyunggi,1981,23000,40,扁去,22488,2019-05-20 11:11:27.243860
22489,B100083321,F,gyunggi,1989,46000,32,固去,22489,2020-12-22 11:11:27.243860
22490,B100088257,F,gyunggi,1986,48000,35,固去,22490,2017-11-29 11:11:27.243860
22491,B100083332,F,gyunggi,1975,68000,46,扁去,22491,2018-12-26 11:11:27.243860
22492,B100073847,F,inchon,1993,63000,28,固去,22492,2018-05-23 11:11:27.243860
22493,B100040160,M,gyunggi,1995,40000,26,扁去,22493,2017-11-25 11:11:27.243860
22494,B100053954,F,seoul,1965,66000,56,扁去,22494,2018-08-23 11:11:27.243860
22495,B100090273,F,inchon,1979,63000,42,扁去,22495,2019-07-16 11:11:27.243860
22496,B100042416,M,inchon,1994,40000,27,扁去,22496,2018-01-11 11:11:27.243860
22497,B100030118,F,seoul,1996,26000,25,固去,22497,2019-08-08 11:11:27.243860
22498,B100021621,F,inchon,1966,51000,55,扁去,22498,2016-02-17 11:11:27.243860
22499,B100074975,M,seoul,1984,53000,37,扁去,22499,2020-09-02 11:11:27.243860
22500,B100045093,M,gyunggi,1989,20000,32,固去,22500,2017-12-05 11:11:27.243860
22501,B100028011,M,seoul,1991,23000,30,固去,22501,2019-01-31 11:11:27.243860
22502,B100083263,F,seoul,1983,26000,38,扁去,22502,2018-01-04 11:11:27.243860
22503,B100038468,M,gyunggi,1993,50000,28,固去,22503,2016-11-13 11:11:27.243860
22504,B100043290,M,gyunggi,1993,48000,28,固去,22504,2016-09-09 11:11:27.243860
22505,B100090464,F,seoul,1993,41000,28,固去,22505,2018-11-15 11:11:27.243860
22506,B100009426,M,gyunggi,1994,60000,27,固去,22506,2017-09-21 11:11:27.243860
22507,B100040769,F,seoul,1995,66000,26,固去,22507,2017-03-19 11:11:27.243860
22508,B100027984,F,gyunggi,1984,53000,37,扁去,22508,2018-02-21 11:11:27.243860
22509,B100019342,M,seoul,1980,58000,41,扁去,22509,2018-10-11 11:11:27.243860
22510,B100055651,M,gangwon,1987,85000,34,固去,22510,2018-04-16 11:11:27.243860
22511,B100086109,F,seoul,1978,56000,43,扁去,22511,2020-01-02 11:11:27.243860
22512,B100058176,M,inchon,1986,25000,35,固去,22512,2016-06-30 11:11:27.243860
22513,B100036200,M,gangwon,1986,85000,35,扁去,22513,2018-12-25 11:11:27.243860
22514,B100069411,M,gangwon,1983,25000,38,扁去,22514,2019-03-24 11:11:27.243860
22515,B100085313,M,gyunggi,1964,50000,57,扁去,22515,2018-10-21 11:11:27.243860
22516,B100067949,F,gyunggi,1981,43000,40,扁去,22516,2016-04-30 11:11:27.243860
22517,B100027784,M,gyunggi,1976,45000,45,扁去,22517,2019-02-10 11:11:27.243860
22518,B100089398,M,gangwon,1990,80000,31,固去,22518,2019-11-24 11:11:27.243860
22519,B100054016,M,inchon,1990,20000,31,固去,22519,2019-02-27 11:11:27.243860
22520,B100045137,F,seoul,1983,26000,38,扁去,22520,2016-03-16 11:11:27.243860
22521,B100096939,M,seoul,1993,23000,28,固去,22521,2018-02-26 11:11:27.243860
22522,B100073252,M,seoul,1992,48000,29,固去,22522,2018-10-15 11:11:27.243860
22523,B100033240,M,inchon,1983,25000,38,扁去,22523,2016-12-29 11:11:27.243860
22524,B100078773,F,inchon,1977,23000,44,扁去,22524,2018-10-06 11:11:27.243860
22525,B100024408,M,seoul,1993,23000,28,固去,22525,2017-09-23 11:11:27.243860
22526,B100035412,F,gangwon,1991,63000,30,固去,22526,2016-03-09 11:11:27.243860
22527,B100055382,M,seoul,1989,73000,32,固去,22527,2017-08-27 11:11:27.243860
22528,B100059741,F,gyunggi,1990,68000,31,固去,22528,2017-09-19 11:11:27.243860
22529,B100037921,M,seoul,1968,48000,53,扁去,22529,2019-12-21 11:11:27.243860
22530,B100056703,M,inchon,1989,48000,32,固去,22530,2019-10-17 11:11:27.243860
22531,B100055557,F,gangwon,1985,68000,36,扁去,22531,2019-10-05 11:11:27.243860
22532,B100064923,M,gyunggi,1985,25000,36,扁去,22532,2019-10-22 11:11:27.243860
22533,B100062534,M,gyunggi,1987,70000,34,固去,22533,2019-02-14 11:11:27.243860
22534,B100046374,F,seoul,1998,26000,23,固去,22534,2018-02-09 11:11:27.243860
22535,B100077014,F,gyunggi,1991,48000,30,扁去,22535,2018-10-17 11:11:27.243860
22536,B100024460,F,seoul,1990,49000,31,固去,22536,2019-10-07 11:11:27.243860
22537,B100043956,F,seoul,1998,51000,23,固去,22537,2016-01-22 11:11:27.243860
22538,B100011332,M,gyunggi,1986,85000,35,扁去,22538,2019-02-09 11:11:27.243860
22539,B100075607,M,seoul,1995,48000,26,固去,22539,2017-02-02 11:11:27.243860
22540,B100001302,M,gyunggi,1980,70000,41,扁去,22540,2019-05-20 11:11:27.243860
22541,B100082288,M,gangwon,1985,45000,36,扁去,22541,2018-06-13 11:11:27.243860
22542,B100051588,M,seoul,1986,88000,35,固去,22542,2016-06-23 11:11:27.243860
22543,B100025457,F,seoul,1996,51000,25,固去,22543,2019-12-27 11:11:27.243860
22544,B100042586,F,seoul,1983,26000,38,扁去,22544,2019-03-17 11:11:27.243860
22545,B100049495,M,gyunggi,1991,45000,30,固去,22545,2019-09-19 11:11:27.243860
22546,B100092568,F,seoul,1993,61000,28,固去,22546,2019-03-29 11:11:27.243860
22547,B100077591,M,gangwon,1991,45000,30,扁去,22547,2018-08-11 11:11:27.243860
22548,B100031289,F,inchon,1998,63000,23,固去,22548,2020-09-10 11:11:27.243860
22549,B100037098,F,inchon,1981,43000,40,扁去,22549,2017-10-15 11:11:27.243860
22550,B100043815,F,gyunggi,1977,73000,44,扁去,22550,2017-03-27 11:11:27.243860
22551,B100004569,F,seoul,2000,56000,21,固去,22551,2019-08-19 11:11:27.243860
22552,B100068988,F,seoul,1992,41000,29,固去,22552,2017-01-26 11:11:27.243860
22553,B100034685,F,seoul,1994,51000,27,固去,22553,2017-06-23 11:11:27.243860
22554,B100026810,F,seoul,1969,56000,52,扁去,22554,2017-09-07 11:11:27.243860
22555,B100070093,F,gyunggi,1988,53000,33,固去,22555,2019-03-05 11:11:27.243860
22556,B100099151,F,gyunggi,1988,43000,33,扁去,22556,2016-12-23 11:11:27.243860
22557,B100038369,F,inchon,1982,63000,39,扁去,22557,2016-12-18 11:11:27.243860
22558,B100094958,F,inchon,1989,18000,32,固去,22558,2016-11-08 11:11:27.243860
22559,B100003656,F,gyunggi,1990,18000,31,固去,22559,2019-07-23 11:11:27.243860
22560,B100093333,F,gyunggi,1976,23000,45,扁去,22560,2017-02-11 11:11:27.243860
22561,B100000442,M,seoul,1988,53000,33,扁去,22561,2016-05-21 11:11:27.243860
22562,B100021727,F,gyunggi,1973,63000,48,扁去,22562,2018-04-30 11:11:27.243860
22563,B100019219,M,seoul,1993,63000,28,固去,22563,2019-12-03 11:11:27.243860
22564,B100031666,M,seoul,1992,48000,29,固去,22564,2016-06-29 11:11:27.243860
22565,B100018135,M,seoul,1997,73000,24,固去,22565,2016-05-16 11:11:27.243860
22566,B100053768,F,seoul,1979,71000,42,扁去,22566,2019-05-01 11:11:27.243860
22567,B100071155,M,gyunggi,1990,20000,31,固去,22567,2019-06-19 11:11:27.243860
22568,B100076888,F,seoul,1996,76000,25,固去,22568,2019-10-09 11:11:27.243860
22569,B100087855,M,inchon,1996,20000,25,固去,22569,2017-07-22 11:11:27.243860
22570,B100051500,M,gyunggi,1986,75000,35,固去,22570,2016-09-06 11:11:27.243860
22571,B100066836,M,inchon,1969,25000,52,扁去,22571,2019-04-05 11:11:27.243860
22572,B100074443,M,gyunggi,1982,65000,39,扁去,22572,2018-01-12 11:11:27.243860
22573,B100013284,M,seoul,1989,48000,32,固去,22573,2016-05-26 11:11:27.243860
22574,B100040352,M,gangwon,1988,75000,33,固去,22574,2019-02-26 11:11:27.243860
22575,B100072531,F,inchon,1987,83000,34,扁去,22575,2018-12-19 11:11:27.243860
22576,B100064220,F,gyunggi,1993,46000,28,固去,22576,2018-06-23 11:11:27.243860
22577,B100036236,M,gangwon,1992,45000,29,固去,22577,2019-12-05 11:11:27.243860
22578,B100050630,M,gyunggi,1981,25000,40,扁去,22578,2020-05-24 11:11:27.243860
22579,B100027121,F,gyunggi,1990,63000,31,固去,22579,2018-09-25 11:11:27.243860
22580,B100039579,F,gyunggi,1978,23000,43,扁去,22580,2018-06-04 11:11:27.243860
22581,B100031622,M,seoul,1991,73000,30,固去,22581,2016-02-22 11:11:27.243860
22582,B100018872,M,seoul,1995,23000,26,固去,22582,2017-05-29 11:11:27.243860
22583,B100076464,F,seoul,1977,71000,44,扁去,22583,2019-09-11 11:11:27.243860
22584,B100042793,M,seoul,1992,63000,29,固去,22584,2018-09-03 11:11:27.243860
22585,B100022442,M,gangwon,1994,70000,27,固去,22585,2017-11-12 11:11:27.243860
22586,B100033942,M,gyunggi,1982,85000,39,扁去,22586,2019-05-01 11:11:27.243860
22587,B100052436,F,gyunggi,1973,63000,48,扁去,22587,2020-08-16 11:11:27.243860
22588,B100034271,M,gyunggi,1991,60000,30,固去,22588,2017-02-05 11:11:27.243860
22589,B100071407,F,inchon,1999,43000,22,固去,22589,2017-02-15 11:11:27.243860
22590,B100016339,F,seoul,1996,26000,25,固去,22590,2017-07-17 11:11:27.243860
22591,B100085121,M,gyunggi,1990,60000,31,固去,22591,2019-07-18 11:11:27.243860
22592,B100050257,M,seoul,1993,23000,28,固去,22592,2018-02-05 11:11:27.243860
22593,B100078381,M,gyunggi,1981,25000,40,扁去,22593,2020-04-21 11:11:27.243860
22594,B100082487,F,inchon,1993,78000,28,固去,22594,2017-01-12 11:11:27.243860
22595,B100050398,F,gyunggi,1990,46000,31,固去,22595,2019-01-22 11:11:27.243860
22596,B100041724,M,inchon,1995,48000,26,固去,22596,2017-12-21 11:11:27.243860
22597,B100073140,M,gyunggi,1994,40000,27,固去,22597,2017-04-25 11:11:27.243860
22598,B100011168,M,seoul,1997,73000,24,固去,22598,2016-11-23 11:11:27.243860
22599,B100088719,M,gyunggi,1989,45000,32,固去,22599,2018-10-07 11:11:27.243860
22600,B100027057,F,inchon,1993,18000,28,固去,22600,2018-05-25 11:11:27.243860
22601,B100006549,M,inchon,1994,20000,27,固去,22601,2018-01-20 11:11:27.243860
22602,B100053448,M,gyunggi,1992,20000,29,固去,22602,2020-10-12 11:11:27.243860
22603,B100069006,M,inchon,1980,25000,41,扁去,22603,2016-07-24 11:11:27.243860
22604,B100048617,F,gyunggi,1978,68000,43,扁去,22604,2018-02-21 11:11:27.243860
22605,B100048543,F,inchon,1987,68000,34,扁去,22605,2016-11-20 11:11:27.243860
22606,B100035892,F,gyunggi,1991,48000,30,固去,22606,2019-07-20 11:11:27.243860
22607,B100029710,F,seoul,1986,26000,35,固去,22607,2019-11-18 11:11:27.243860
22608,B100005740,M,gyunggi,1986,45000,35,固去,22608,2017-07-07 11:11:27.243860
22609,B100043529,F,gangwon,1982,53000,39,扁去,22609,2020-05-22 11:11:27.243860
22610,B100069045,F,inchon,1991,46000,30,固去,22610,2017-11-08 11:11:27.243860
22611,B100098231,F,gyunggi,1979,23000,42,扁去,22611,2019-03-30 11:11:27.243860
22612,B100044066,M,gyunggi,1976,45000,45,扁去,22612,2019-10-21 11:11:27.243860
22613,B100038703,M,gyunggi,1990,80000,31,固去,22613,2017-05-31 11:11:27.243860
22614,B100022530,F,seoul,1967,26000,54,扁去,22614,2018-01-18 11:11:27.243860
22615,B100004550,M,gyunggi,1989,48000,32,固去,22615,2019-04-29 11:11:27.243860
22616,B100066251,F,seoul,1988,56000,33,扁去,22616,2016-11-12 11:11:27.243860
22617,B100062441,F,gyunggi,1992,18000,29,固去,22617,2017-03-08 11:11:27.243860
22618,B100040576,F,seoul,1988,86000,33,固去,22618,2019-08-02 11:11:27.243860
22619,B100093575,M,gyunggi,1990,20000,31,固去,22619,2016-01-12 11:11:27.243860
22620,B100043114,M,seoul,1997,53000,24,固去,22620,2017-11-15 11:11:27.243860
22621,B100092231,M,seoul,1977,78000,44,扁去,22621,2019-08-02 11:11:27.243860
22622,B100065288,M,seoul,1996,51000,25,固去,22622,2017-04-04 11:11:27.243860
22623,B100095815,F,inchon,1997,48000,24,固去,22623,2019-01-27 11:11:27.243860
22624,B100080924,F,inchon,1996,51000,25,固去,22624,2019-07-16 11:11:27.243860
22625,B100008463,M,gyunggi,1962,55000,59,扁去,22625,2020-04-24 11:11:27.243860
22626,B100090067,F,inchon,1998,73000,23,固去,22626,2018-01-16 11:11:27.243860
22627,B100081840,F,seoul,1994,26000,27,固去,22627,2018-12-18 11:11:27.243860
22628,B100008141,M,gyunggi,1990,45000,31,固去,22628,2017-02-07 11:11:27.243860
22629,B100044887,M,gyunggi,1983,25000,38,扁去,22629,2018-12-11 11:11:27.243860
22630,B100064075,M,gyunggi,1976,65000,45,扁去,22630,2016-02-10 11:11:27.243860
22631,B100041102,F,seoul,1992,51000,29,扁去,22631,2016-02-06 11:11:27.243860
22632,B100026172,M,gyunggi,1993,45000,28,固去,22632,2020-10-23 11:11:27.243860
22633,B100008542,M,gyunggi,1966,75000,55,扁去,22633,2016-12-29 11:11:27.243860
22634,B100010391,F,seoul,1968,66000,53,扁去,22634,2020-06-04 11:11:27.243860
22635,B100085687,M,gyunggi,1991,45000,30,固去,22635,2017-08-20 11:11:27.243860
22636,B100065190,M,seoul,1995,73000,26,固去,22636,2019-03-10 11:11:27.243860
22637,B100089039,F,seoul,1991,81000,30,固去,22637,2016-10-16 11:11:27.243860
22638,B100048480,F,seoul,2000,51000,21,固去,22638,2016-09-05 11:11:27.243860
22639,B100028305,F,gyunggi,1991,48000,30,固去,22639,2018-12-05 11:11:27.243860
22640,B100017588,M,gyunggi,1982,50000,39,扁去,22640,2017-04-03 11:11:27.243860
22641,B100041033,M,gyunggi,1987,75000,34,扁去,22641,2016-02-25 11:11:27.243860
22642,B100036689,M,inchon,1983,75000,38,扁去,22642,2020-01-28 11:11:27.243860
22643,B100010073,M,seoul,1997,83000,24,固去,22643,2017-07-01 11:11:27.243860
22644,B100088297,F,seoul,1992,71000,29,固去,22644,2017-06-06 11:11:27.243860
22645,B100085956,M,seoul,1985,58000,36,扁去,22645,2018-05-30 11:11:27.243860
22646,B100046398,M,gyunggi,1988,75000,33,扁去,22646,2019-01-19 11:11:27.243860
22647,B100032311,M,seoul,1992,53000,29,固去,22647,2017-02-15 11:11:27.243860
22648,B100011049,M,inchon,1969,70000,52,扁去,22648,2017-09-05 11:11:27.243860
22649,B100038659,F,inchon,1987,83000,34,固去,22649,2019-06-07 11:11:27.243860
22650,B100000087,M,seoul,1993,63000,28,固去,22650,2016-02-26 11:11:27.243860
22651,B100033744,M,gyunggi,1974,70000,47,扁去,22651,2019-08-19 11:11:27.243860
22652,B100098137,M,seoul,1985,58000,36,扁去,22652,2019-06-25 11:11:27.243860
22653,B100033928,M,seoul,1983,58000,38,扁去,22653,2019-06-07 11:11:27.243860
22654,B100013829,M,seoul,1995,63000,26,固去,22654,2019-08-22 11:11:27.243860
22655,B100093196,F,seoul,1964,56000,57,扁去,22655,2020-08-21 11:11:27.243860
22656,B100000437,M,inchon,1995,45000,26,固去,22656,2016-11-21 11:11:27.243860
22657,B100087393,F,inchon,1998,63000,23,固去,22657,2018-02-05 11:11:27.243860
22658,B100025211,F,gyunggi,1992,43000,29,扁去,22658,2017-07-16 11:11:27.243860
22659,B100051086,M,gangwon,1980,53000,41,扁去,22659,2018-11-01 11:11:27.243860
22660,B100094592,F,gyunggi,1984,23000,37,扁去,22660,2019-03-26 11:11:27.243860
22661,B100089053,F,gyunggi,1982,23000,39,固去,22661,2020-02-14 11:11:27.243860
22662,B100011193,M,seoul,1986,68000,35,扁去,22662,2018-07-25 11:11:27.243860
22663,B100005508,F,seoul,1964,26000,57,扁去,22663,2017-01-05 11:11:27.243860
22664,B100017830,M,gyunggi,1978,25000,43,扁去,22664,2017-06-25 11:11:27.243860
22665,B100017253,M,seoul,1993,53000,28,固去,22665,2018-06-03 11:11:27.243860
22666,B100064402,F,seoul,1997,51000,24,固去,22666,2016-06-04 11:11:27.243860
22667,B100025408,M,seoul,1985,73000,36,扁去,22667,2019-08-14 11:11:27.243860
22668,B100072974,F,seoul,1986,26000,35,扁去,22668,2020-04-26 11:11:27.243860
22669,B100045029,M,seoul,1981,68000,40,扁去,22669,2018-12-22 11:11:27.243860
22670,B100005140,M,gyunggi,1994,45000,27,扁去,22670,2018-07-20 11:11:27.243860
22671,B100097003,M,seoul,1990,23000,31,固去,22671,2019-10-27 11:11:27.243860
22672,B100075985,M,gyunggi,1989,48000,32,固去,22672,2018-07-26 11:11:27.243860
22673,B100050353,F,gangwon,1983,63000,38,扁去,22673,2019-05-26 11:11:27.243860
22674,B100087892,F,inchon,1989,68000,32,固去,22674,2019-04-11 11:11:27.243860
22675,B100021355,M,seoul,1968,73000,53,扁去,22675,2017-11-10 11:11:27.243860
